condition,suite,arity,n,distribution,workers,policy_k,key_count,selector_only,baseline,mode,seed,metric,status,ratio,baseline_ms,baseline_status,mode_ms,mode_status
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,profile,29,selector_ms,ok,5.092692140932537,4.216744,ok,0.827999,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,profile,29,batch_ms,ok,4.296379230011254,4.416854,ok,1.028041,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,adaptive,29,selector_ms,ok,3.029629230476314,4.216744,ok,1.391835,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,adaptive,29,batch_ms,ok,2.776179255215172,4.416854,ok,1.590983,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,graph,29,batch_ms,ok,0.04974355049997124,0.21971,ok,4.416854,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,lazy,29,batch_ms,ok,0.06002659409525844,0.21971,ok,3.660211,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,profile,29,batch_ms,ok,0.2137171571950924,0.21971,ok,1.028041,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,adaptive,29,batch_ms,ok,0.13809701297876847,0.21971,ok,1.590983,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,lazy,47,selector_ms,ok,1.229748789348011,4.220033,ok,3.431622,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,lazy,47,batch_ms,ok,1.2170552669300327,4.419365,ok,3.631195,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,profile,47,selector_ms,ok,5.047349026240029,4.220033,ok,0.836089,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,profile,47,batch_ms,ok,4.2704460068491565,4.419365,ok,1.034872,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,adaptive,47,selector_ms,ok,3.0151621458641156,4.220033,ok,1.399604,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,adaptive,47,batch_ms,ok,2.7666213635142896,4.419365,ok,1.597387,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,graph,47,batch_ms,ok,0.04971166672135024,0.219694,ok,4.419365,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,lazy,47,batch_ms,ok,0.060501845811089736,0.219694,ok,3.631195,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,profile,47,batch_ms,ok,0.21229098864400622,0.219694,ok,1.034872,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,adaptive,47,batch_ms,ok,0.13753335916718992,0.219694,ok,1.597387,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,lazy,71,selector_ms,ok,1.2512640087332858,4.227194,ok,3.378339,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,lazy,71,batch_ms,ok,1.2366771449032223,4.424304,ok,3.577574,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,profile,71,selector_ms,ok,5.13704102031268,4.227194,ok,0.822885,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,profile,71,batch_ms,ok,4.331713621343777,4.424304,ok,1.021375,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,adaptive,71,selector_ms,ok,3.010959189022861,4.227194,ok,1.403936,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,adaptive,71,batch_ms,ok,2.761998165869567,4.424304,ok,1.601849,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,graph,71,batch_ms,ok,0.04993192149544877,0.220914,ok,4.424304,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,lazy,71,batch_ms,ok,0.06174966611452342,0.220914,ok,3.577574,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,profile,71,batch_ms,ok,0.2162907844817036,0.220914,ok,1.021375,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,adaptive,71,batch_ms,ok,0.13791187558877271,0.220914,ok,1.601849,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,lazy,101,selector_ms,ok,1.2439307984213632,4.227974,ok,3.398882,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,lazy,101,batch_ms,ok,1.2312150715303924,4.429114,ok,3.597352,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,profile,101,selector_ms,ok,5.123636980574171,4.227974,ok,0.82519,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,profile,101,batch_ms,ok,4.323887864919324,4.429114,ok,1.024336,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,adaptive,101,selector_ms,ok,3.0310034561394326,4.227974,ok,1.394909,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,adaptive,101,batch_ms,ok,2.7749497840368997,4.429114,ok,1.596106,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,graph,101,batch_ms,ok,0.04995716976352381,0.221266,ok,4.429114,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,lazy,101,batch_ms,ok,0.06150802034385292,0.221266,ok,3.597352,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,profile,101,batch_ms,ok,0.21600920010621516,0.221266,ok,1.024336,ok
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,native,adaptive,101,batch_ms,ok,0.13862863744638512,0.221266,ok,1.596106,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,lazy,11,selector_ms,ok,1.505779396054128,1393.313394,ok,925.310439,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,lazy,11,batch_ms,ok,1.5040053753558529,1396.56023,ok,928.560664,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,profile,11,selector_ms,ok,111.93939005870796,1393.313394,ok,12.447034,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,profile,11,batch_ms,ok,89.02051380182345,1396.56023,ok,15.688072,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,adaptive,11,selector_ms,ok,32.76333625801242,1393.313394,ok,42.526603,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,adaptive,11,batch_ms,ok,30.464284909512326,1396.56023,ok,45.842541,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,graph,11,batch_ms,ok,0.002571197376857853,3.590832,ok,1396.56023,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,lazy,11,batch_ms,ok,0.0038670946758950797,3.590832,ok,928.560664,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,profile,11,batch_ms,ok,0.22888931157378675,3.590832,ok,15.688072,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,adaptive,11,batch_ms,ok,0.07832968944718836,3.590832,ok,45.842541,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,lazy,29,selector_ms,ok,1.507059776104225,1394.57947,ok,925.364403,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,lazy,29,batch_ms,ok,1.505304108806616,1397.812784,ok,928.591622,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,profile,29,selector_ms,ok,112.04852481197086,1394.57947,ok,12.44621,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,profile,29,batch_ms,ok,88.79744432391446,1397.812784,ok,15.741588,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,adaptive,29,selector_ms,ok,33.01332871812229,1394.57947,ok,42.242922,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,adaptive,29,batch_ms,ok,30.746903016932528,1397.812784,ok,45.461905,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,graph,29,batch_ms,ok,0.002591676111040633,3.622678,ok,1397.812784,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,lazy,29,batch_ms,ok,0.003901260698645416,3.622678,ok,928.591622,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,profile,29,batch_ms,ok,0.23013421517574975,3.622678,ok,15.741588,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,adaptive,29,batch_ms,ok,0.0796860140374672,3.622678,ok,45.461905,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,lazy,47,selector_ms,ok,1.5092944442924716,1395.685553,ok,924.727152,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,lazy,47,batch_ms,ok,1.5075494967863885,1398.950416,ok,927.963174,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,profile,47,selector_ms,ok,112.44056994754787,1395.685553,ok,12.412651,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,profile,47,batch_ms,ok,89.40322199159478,1398.950416,ok,15.647651,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,adaptive,47,selector_ms,ok,32.968568725768044,1395.685553,ok,42.333823,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,adaptive,47,batch_ms,ok,30.71132689467338,1398.950416,ok,45.551611,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,graph,47,batch_ms,ok,0.0026037906407113147,3.642574,ok,1398.950416,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,lazy,47,batch_ms,ok,0.003925343270141451,3.642574,ok,927.963174,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,profile,47,batch_ms,ok,0.23278727267115046,3.642574,ok,15.647651,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,adaptive,47,batch_ms,ok,0.07996586553217624,3.642574,ok,45.551611,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,lazy,71,selector_ms,ok,1.5094593139532624,1396.025679,ok,924.851479,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,lazy,71,batch_ms,ok,1.507590019861824,1399.27257,ok,928.151919,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,profile,71,selector_ms,ok,112.07940720076073,1396.025679,ok,12.455684,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,profile,71,batch_ms,ok,88.80736034700604,1399.27257,ok,15.756268,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,adaptive,71,selector_ms,ok,33.069229988615966,1396.025679,ok,42.215246,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,adaptive,71,batch_ms,ok,30.745315735292166,1399.27257,ok,45.511732,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,graph,71,batch_ms,ok,0.002582395365614864,3.613475,ok,1399.27257,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,lazy,71,batch_ms,ok,0.0038931934805383948,3.613475,ok,928.151919,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,profile,71,batch_ms,ok,0.2293357157925976,3.613475,ok,15.756268,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,adaptive,71,batch_ms,ok,0.07939656086918424,3.613475,ok,45.511732,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,lazy,101,selector_ms,ok,1.5062526162646601,1393.340632,ok,925.037817,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,lazy,101,batch_ms,ok,1.5045063590404049,1396.547084,ok,928.242726,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,profile,101,selector_ms,ok,112.11765855137556,1393.340632,ok,12.427486,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,profile,101,batch_ms,ok,89.59197565233302,1396.547084,ok,15.587859,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,adaptive,101,selector_ms,ok,32.79352258203484,1393.340632,ok,42.488288,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,adaptive,101,batch_ms,ok,30.541484872775662,1396.547084,ok,45.726234,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,graph,101,batch_ms,ok,0.0025788947907752747,3.601548,ok,1396.547084,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,lazy,101,batch_ms,ok,0.0038799636120175752,3.601548,ok,928.242726,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,profile,101,batch_ms,ok,0.23104827930506686,3.601548,ok,15.587859,ok
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,native,adaptive,101,batch_ms,ok,0.07876327624094301,3.601548,ok,45.726234,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,lazy,11,selector_ms,ok,1.0216432198451677,0.012273,ok,0.012013,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,lazy,11,batch_ms,ok,1.1341509948214774,0.020806,ok,0.018345,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,profile,11,selector_ms,ok,0.6570128479657388,0.012273,ok,0.01868,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,profile,11,batch_ms,ok,0.7728826151560179,0.020806,ok,0.02692,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,adaptive,11,selector_ms,ok,0.62543953523926,0.012273,ok,0.019623,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,adaptive,11,batch_ms,ok,0.7230330831248263,0.020806,ok,0.028776,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,graph,11,batch_ms,ok,0.4882726136691338,0.010159,ok,0.020806,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,lazy,11,batch_ms,ok,0.553774870536931,0.010159,ok,0.018345,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,profile,11,batch_ms,ok,0.3773774145616642,0.010159,ok,0.02692,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,adaptive,11,batch_ms,ok,0.35303725326661106,0.010159,ok,0.028776,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,lazy,29,selector_ms,ok,1.023023380331965,0.011464,ok,0.011206,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,lazy,29,batch_ms,ok,1.127751572327044,0.020083,ok,0.017808,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,profile,29,selector_ms,ok,0.5880783830922335,0.011464,ok,0.019494,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,profile,29,batch_ms,ok,0.7040490797546013,0.020083,ok,0.028525,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,adaptive,29,selector_ms,ok,0.567890226383316,0.011464,ok,0.020187,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,adaptive,29,batch_ms,ok,0.6811953056102028,0.020083,ok,0.029482,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,graph,29,batch_ms,ok,0.39595677936563267,0.007952,ok,0.020083,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,lazy,29,batch_ms,ok,0.44654088050314467,0.007952,ok,0.017808,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,profile,29,batch_ms,ok,0.27877300613496936,0.007952,ok,0.028525,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,adaptive,29,batch_ms,ok,0.2697238993284038,0.007952,ok,0.029482,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,lazy,47,selector_ms,ok,1.1589259796806965,0.012776,ok,0.011024,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,lazy,47,batch_ms,ok,1.0020562381123734,0.019493,ok,0.019453,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,profile,47,selector_ms,ok,0.6103573476017581,0.012776,ok,0.020932,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,profile,47,batch_ms,ok,0.7208683110831701,0.019493,ok,0.027041,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,adaptive,47,selector_ms,ok,0.6385445821671331,0.012776,ok,0.020008,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,adaptive,47,batch_ms,ok,0.685793695468618,0.019493,ok,0.028424,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,graph,47,batch_ms,ok,0.4836095008464577,0.009427,ok,0.019493,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,lazy,47,batch_ms,ok,0.484603917133604,0.009427,ok,0.019453,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,profile,47,batch_ms,ok,0.3486187640989608,0.009427,ok,0.027041,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,adaptive,47,batch_ms,ok,0.33165634674922595,0.009427,ok,0.028424,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,lazy,71,selector_ms,ok,1.1180096075410135,0.012335,ok,0.011033,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,lazy,71,batch_ms,ok,1.01740372407956,0.019233,ok,0.018904,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,profile,71,selector_ms,ok,0.6295615781146329,0.012335,ok,0.019593,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,profile,71,batch_ms,ok,0.7327694593667848,0.019233,ok,0.026247,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,adaptive,71,selector_ms,ok,0.6422137762274172,0.012335,ok,0.019207,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,adaptive,71,batch_ms,ok,0.6857173416999429,0.019233,ok,0.028048,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,graph,71,batch_ms,ok,0.5312743721728279,0.010218,ok,0.019233,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,lazy,71,batch_ms,ok,0.5405205247566652,0.010218,ok,0.018904,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,profile,71,batch_ms,ok,0.38930163447251115,0.010218,ok,0.026247,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,adaptive,71,batch_ms,ok,0.3643040501996577,0.010218,ok,0.028048,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,lazy,101,selector_ms,ok,1.1448345402878357,0.012489,ok,0.010909,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,lazy,101,batch_ms,ok,0.995154050193838,0.019509,ok,0.019604,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,profile,101,selector_ms,ok,0.6798214577322955,0.012489,ok,0.018371,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,profile,101,batch_ms,ok,0.7250529601962314,0.019509,ok,0.026907,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,adaptive,101,selector_ms,ok,0.631363429553612,0.012489,ok,0.019781,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,adaptive,101,batch_ms,ok,0.6917594496844195,0.019509,ok,0.028202,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,graph,101,batch_ms,ok,0.4788046542621355,0.009341,ok,0.019509,ok
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,native,lazy,101,batch_ms,ok,0.4764843909406244,0.009341,ok,0.019604,ok
